scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
pes_neut,84,2680.7637469888305,,,-6075.5771547599925,,,,monthly,2.0,1.0,2.0,1562.9054298537876,1117.8583171350426,666.6666666666666,8089.674235082156,100.0,0.0,2017.5871206351194,1117.8583171350429,64562.78786032382
pes_neut,84,3372.1458327258883,,,-4865.367509879537,,,,monthly,3.0,1.0,3.0,1565.1652754203312,1806.980557305557,666.6666666666666,7570.846675938758,98.0,2.0,2091.395940747046,1806.9805573055573,66924.67010390548
pes_neut,84,3788.1471707556652,,,621.4805040889987,,,,monthly,4.0,1.0,4.0,1696.7512300086187,2091.3959407470466,666.6666666666666,2500.0,97.0,3.0,2935.1859241050984,2091.395940747046,93925.94957136315
pes_neut,84,4487.315208020099,,,3820.6485413534324,,,,monthly,5.0,1.0,5.0,1552.1292839150005,2935.1859241050984,666.6666666666666,0.0,96.0,4.0,2391.2382022721836,2935.1859241050984,76519.62247270987
pes_neut,84,3970.3155837453614,,,2087.8364971209044,,,,monthly,6.0,1.0,6.0,1596.5747155000024,2373.740868245359,666.6666666666666,1215.8124199577906,96.0,4.0,2739.3989178806883,2373.7408682453593,87660.76537218202
pes_neut,84,4382.852624467545,,,3716.1859578008784,,,,monthly,7.0,1.0,7.0,1643.4537065868572,2739.3989178806883,666.6666666666666,0.0,95.0,5.0,2526.84099639559,2739.3989178806883,80858.91188465888
pes_neut,84,4064.285111326364,,,3397.6184446596976,,,,monthly,8.0,1.0,8.0,1537.4441149307747,2526.8409963955896,666.6666666666666,0.0,95.0,5.0,2284.7504923357055,2526.84099639559,73112.01575474258
pes_neut,84,3894.4056848800487,,,3227.739018213382,,,,monthly,9.0,1.0,9.0,1609.6551925443432,2284.7504923357055,666.6666666666666,0.0,95.0,5.0,2226.8168981107633,2284.7504923357055,71258.14073954443
pes_neut,84,3805.7110610081672,,,3139.0443943415007,,,,monthly,10.0,1.0,10.0,1578.8941628974037,2226.8168981107633,666.6666666666666,0.0,95.0,5.0,2219.3251429479205,2226.8168981107633,71018.40457433346
pes_neut,84,3838.266586890193,,,671.5999202235266,,,,monthly,11.0,1.0,11.0,1618.941443942273,2219.32514294792,666.6666666666666,2500.0,95.0,5.0,2652.432247153489,2219.3251429479205,84877.83190891164
pes_neut,84,4288.0527738108085,,,3621.386107144142,,,,monthly,12.0,1.0,12.0,1635.6205266573197,2652.4322471534892,666.6666666666666,0.0,94.0,6.0,2695.334063335131,2652.432247153489,86250.69002672419
pes_neut,85,43070.86538213327,96000.0,10000.0,-62929.13461786673,0.04,96.0,100.0,summary,,,,,,,,,,,,
pes_neut,85,1668.6535594681925,,,1001.9868928015259,,,,monthly,1.0,1.0,1.0,1668.6535594681925,0.0,666.6666666666666,0.0,100.0,0.0,1148.7147246077398,0.0,36758.87118744767
pes_neut,85,2729.222167177287,,,2062.5555005106203,,,,monthly,2.0,1.0,2.0,1580.507442569547,1148.71472460774,666.6666666666666,0.0,100.0,0.0,1838.2747871016923,1148.7147246077398,58824.79318725415
pes_neut,85,3402.2835911523807,,,2735.616924485714,,,,monthly,3.0,1.0,3.0,1564.0088040506882,1838.2747871016923,666.6666666666666,0.0,100.0,0.0,2450.60281998884,1838.2747871016923,78419.29023964288
pes_neut,85,4081.9898030832874,,,3415.323136416621,,,,monthly,4.0,1.0,4.0,1631.3869830944468,2450.6028199888406,666.6666666666666,0.0,100.0,0.0,2051.586268462159,2450.60281998884,65650.76059078908
pes_neut,85,3723.8011112835666,,,557.1344446169,,,,monthly,5.0,1.0,5.0,1672.214842821408,2051.586268462159,666.6666666666666,2500.0,100.0,0.0,2168.759363159394,2051.586268462159,69400.29962110061
pes_neut,85,3830.6840915970606,,,3164.017424930394,,,,monthly,6.0,1.0,6.0,1661.9247284376668,2168.7593631593936,666.6666666666666,0.0,99.0,1.0,2093.6528148573807,2168.759363159394,66996.89007543618
pes_neut,85,3915.4520123323496,,,3248.785345665683,,,,monthly,7.0,1.0,7.0,1821.7991974749689,2093.6528148573807,666.6666666666666,0.0,99.0,1.0,2010.338752665032,2093.6528148573807,64330.84008528102
pes_neut,85,3659.7112573808026,,,493.0445907141361,,,,monthly,8.0,1.0,8.0,1649.3725047157704,2010.338752665032,666.6666666666666,2500.0,99.0,1.0,1910.3408955342031,2010.338752665032,61130.9086570945
pes_neut,85,3605.196043496202,,,438.5293768295355,,,,monthly,9.0,1.0,9.0,1694.855147961999,1910.3408955342031,666.6666666666666,2500.0,98.0,2.0,2372.507281210023,1910.3408955342031,75920.23299872073
pes_neut,85,3943.040362224594,,,776.3736955579275,,,,monthly,10.0,1.0,10.0,1570.533081014571,2372.507281210023,666.6666666666666,2500.0,97.0,3.0,2364.5327483966407,2372.507281210023,75665.0479486925
pes_neut,85,3983.285929222485,,,3316.6192625558183,,,,monthly,11.0,1.0,11.0,1618.7531808258445,2364.5327483966403,666.6666666666666,0.0,96.0,4.0,2746.0462834620134,2364.5327483966407,87873.48107078443
pes_neut,85,4527.545453715062,,,3860.878787048395,,,,monthly,12.0,1.0,12.0,1781.4991702530479,2746.0462834620134,666.6666666666666,0.0,96.0,4.0,2651.956940568778,2746.0462834620134,84862.6220982009
pes_neut,86,39778.80290907259,96000.0,7000.0,-63221.19709092741,0.03,97.0,100.0,summary,,,,,,,,,,,,
pes_neut,86,1644.655587782773,,,977.9889211161063,,,,monthly,1.0,1.0,1.0,1644.655587782773,0.0,666.6666666666666,0.0,100.0,0.0,917.182532611803,0.0,29349.841043577697
pes_neut,86,2497.802561048931,,,-2668.8641056177357,,,,monthly,2.0,1.0,2.0,1580.6200284371278,917.1825326118029,666.6666666666666,4500.0,100.0,0.0,1551.2184119901735,917.182532611803,49638.98918368555
pes_neut,86,3065.2345326903223,,,2398.567866023656,,,,monthly,3.0,1.0,3.0,1514.016120700149,1551.2184119901735,666.6666666666666,0.0,98.0,2.0,1618.5692815813184,1551.2184119901735,51794.21701060219
pes_neut,86,3240.810057957374,,,2574.1433912907073,,,,monthly,4.0,1.0,4.0,1622.2407763760552,1618.5692815813184,666.6666666666666,0.0,98.0,2.0,1597.1058000739745,1618.5692815813184,51107.38560236718
pes_neut,86,3342.948288024935,,,2676.2816213582687,,,,monthly,5.0,1.0,5.0,1745.8424879509612,1597.1058000739743,666.6666666666666,0.0,98.0,2.0,1833.055713789639,1597.1058000739745,58657.78284126845
pes_neut,86,3480.3252579303553,,,2813.658591263689,,,,monthly,6.0,1.0,6.0,1647.2695441407166,1833.055713789639,666.6666666666666,0.0,98.0,2.0,1838.689782616793,1833.055713789639,58838.07304373738
pes_neut,86,3706.94029991249,,,3040.2736332458235,,,,monthly,7.0,1.0,7.0,1868.250517295697,1838.689782616793,666.6666666666666,0.0,98.0,2.0,2005.5531462323736,1838.689782616793,64177.700679435955
pes_neut,86,3639.5791908255987,,,2972.9125241589322,,,,monthly,8.0,1.0,8.0,1634.0260445932247,2005.5531462323738,666.6666666666666,0.0,98.0,2.0,1776.2436251482936,2005.5531462323736,56839.796004745396
pes_neut,86,3434.7469445359766,,,2768.08027786931,,,,monthly,9.0,1.0,9.0,1658.5033193876832,1776.2436251482936,666.6666666666666,0.0,98.0,2.0,2031.4080822353387,1776.2436251482936,65005.05863153084
pes_neut,86,3622.2380599158123,,,2955.571393249146,,,,monthly,10.0,1.0,10.0,1590.829977680474,2031.4080822353385,666.6666666666666,0.0,98.0,2.0,2111.1328041232287,2031.4080822353387,67556.24973194332
pes_neut,86,3779.746948676151,,,613.0802820094846,,,,monthly,11.0,1.0,11.0,1668.6141445529227,2111.1328041232287,666.6666666666666,2500.0,98.0,2.0,2555.440750068051,2111.1328041232287,81774.10400217763
pes_neut,86,4323.7751797718665,,,3657.1085131052,,,,monthly,12.0,1.0,12.0,1768.3344297038159,2555.440750068051,666.6666666666666,0.0,97.0,3.0,2527.2248294085202,2555.440750068051,80871.19454107265
pes_neut,87,44133.177286577215,96000.0,24500.0,-76366.8227134228,0.1,90.0,100.0,summary,,,,,,,,,,,,
pes_neut,87,1620.4799794597754,,,953.8133127931088,,,,monthly,1.0,1.0,1.0,1620.4799794597754,0.0,666.6666666666666,0.0,100.0,0.0,1005.9830574713975,0.0,32191.45783908472
pes_neut,87,2580.4256218340292,,,1913.7589551673627,,,,monthly,2.0,1.0,2.0,1574.4425643626316,1005.9830574713975,666.6666666666666,0.0,100.0,0.0,1653.7770372179325,1005.9830574713975,52920.86519097384
pes_neut,87,3191.7344060331307,,,-4224.932260633535,,,,monthly,3.0,1.0,3.0,1537.957368815198,1653.777037217933,666.6666666666666,6750.0,100.0,0.0,2149.445101607261,1653.7770372179325,68782.24325143236
pes_neut,87,3747.5941929724395,,,3080.927526305773,,,,monthly,4.0,1.0,4.0,1598.149091365178,2149.445101607261,666.6666666666666,0.0,97.0,3.0,2433.394052858846,2149.445101607261,77868.60969148307
pes_neut,87,4050.8095648340395,,,884.142898167373,,,,monthly,5.0,1.0,5.0,1617.415511975194,2433.3940528588455,666.6666666666666,2500.0,97.0,3.0,2826.2937359844673,2433.394052858846,90441.39955150295
pes_neut,87,4396.649666941992,,,-1270.0169997246744,,,,monthly,6.0,1.0,6.0,1570.3559309575242,2826.2937359844677,666.6666666666666,5000.0,96.0,4.0,2500.6617910764458,2826.2937359844673,80021.17731444626
pes_neut,87,4179.868245190793,,,763.201578524126,,,,monthly,7.0,1.0,7.0,1679.2064541143473,2500.6617910764453,666.6666666666666,2750.0,94.0,6.0,2719.353728572586,2500.6617910764458,87019.31931432275
pes_neut,87,4247.282375946999,,,3580.615709280333,,,,monthly,8.0,1.0,8.0,1527.9286473744135,2719.3537285725856,666.6666666666666,0.0,93.0,7.0,2543.7671306298744,2719.353728572586,81400.54818015598
pes_neut,87,4047.869057254572,,,881.2023905879055,,,,monthly,9.0,1.0,9.0,1504.101926624698,2543.767130629874,666.6666666666666,2500.0,93.0,7.0,2753.3349955680746,2543.7671306298744,88106.71985817839
pes_neut,87,4263.066575148947,,,1096.3999084822804,,,,monthly,10.0,1.0,10.0,1509.7315795808731,2753.334995568074,666.6666666666666,2500.0,92.0,8.0,2658.1391756301305,2753.3349955680746,85060.45362016417
pes_neut,87,4127.6924726503685,,,961.025805983702,,,,monthly,11.0,1.0,11.0,1469.553297020238,2658.1391756301305,666.6666666666666,2500.0,91.0,9.0,2029.3777838682763,2658.1391756301305,64940.08908378484
pes_neut,87,3679.7051283101264,,,3013.03846164346,,,,monthly,12.0,1.0,12.0,1650.32734444185,2029.377783868276,666.6666666666666,0.0,90.0,10.0,2142.4006866557565,2029.3777838682763,68556.82197298421
pes_neut,88,49341.82878402993,96000.0,18650.175385869483,-65308.346601839556,0.06,94.0,100.0,summary,,,,,,,,,,,,
pes_neut,88,1643.6981227652013,,,977.0314560985347,,,,monthly,1.0,1.0,1.0,1643.6981227652013,0.0,666.6666666666666,0.0,100.0,0.0,1577.7946909094985,0.0,50489.43010910395
pes_neut,88,3159.215323491946,,,2492.5486568252795,,,,monthly,2.0,1.0,2.0,1581.420632582447,1577.7946909094987,666.6666666666666,0.0,100.0,0.0,2001.9098014422389,1577.7946909094985,64061.11364615164
pes_neut,88,3561.376687815983,,,644.7100211493166,,,,monthly,3.0,1.0,3.0,1559.466886373744,2001.9098014422389,666.6666666666666,2250.0,100.0,0.0,2148.838341286487,2001.9098014422389,68762.82692116758
pes_neut,88,3896.9571346393304,,,-3169.884917896819,,,,monthly,4.0,1.0,4.0,1818.8299119072083,2078.127222732122,666.6666666666666,6400.175385869483,99.0,1.0,2380.5600332019494,2078.1272227321224,76177.92106246238
pes_neut,88,4032.2294880121517,,,865.5628213454852,,,,monthly,5.0,1.0,5.0,1651.6694548102034,2380.5600332019485,666.6666666666666,2500.0,98.0,2.0,2645.8046577468303,2380.5600332019494,84665.74904789857
pes_neut,88,4272.017839589859,,,3605.3511729231927,,,,monthly,6.0,1.0,6.0,1626.2131818430291,2645.8046577468303,666.6666666666666,0.0,97.0,3.0,2901.667137441479,2645.8046577468303,92853.34839812733
pes_neut,88,4715.209087896039,,,4048.5424212293724,,,,monthly,7.0,1.0,7.0,1813.5419504545598,2901.667137441479,666.6666666666666,0.0,97.0,3.0,3166.887316380134,2901.667137441479,101340.39412416429
pes_neut,88,4785.648612948534,,,4118.981946281867,,,,monthly,8.0,1.0,8.0,1618.7612965683993,3166.8873163801345,666.6666666666666,0.0,97.0,3.0,3106.663996050079,3166.887316380134,99413.24787360252
pes_neut,88,4740.252699552719,,,-3426.413967113948,,,,monthly,9.0,1.0,9.0,1633.5887035026403,3106.663996050079,666.6666666666666,7500.0,97.0,3.0,3174.7981450665566,3106.663996050079,101593.54064212981
pes_neut,88,4686.422987985576,,,4019.756321318909,,,,monthly,10.0,1.0,10.0,1511.6248429190186,3174.7981450665575,666.6666666666666,0.0,94.0,6.0,3572.578645520722,3174.7981450665566,114322.51665666311
pes_neut,88,5067.459096156531,,,4400.792429489864,,,,monthly,11.0,1.0,11.0,1494.8804506358094,3572.5786455207217,666.6666666666666,0.0,94.0,6.0,3144.019874847972,3572.578645520722,100608.6359951351
pes_neut,88,4781.341703176061,,,4114.675036509394,,,,monthly,12.0,1.0,12.0,1637.3218283280887,3144.019874847972,666.6666666666666,0.0,94.0,6.0,3202.9050434102646,3144.019874847972,102492.96138912847
pes_neut,89,53223.50289395986,96000.0,16207.739211602358,-58984.2363176425,0.04,96.0,100.0,summary,,,,,,,,,,,,
pes_neut,89,1649.371863323073,,,982.7051966564064,,,,monthly,1.0,1.0,1.0,1649.371863323073,0.0,666.6666666666666,0.0,100.0,0.0,1188.4818295880232,0.0,38031.41854681674
pes_neut,89,2737.4851030797636,,,2070.818436413097,,,,monthly,2.0,1.0,2.0,1549.0032734917409,1188.4818295880227,666.6666666666666,0.0,100.0,0.0,2055.7342631650877,1188.4818295880232,65783.4964212828
pes_neut,89,3641.7020846349415,,,2975.035417968275,,,,monthly,3.0,1.0,3.0,1585.9678214698536,2055.7342631650877,666.6666666666666,0.0,100.0,0.0,2678.404310467143,2055.7342631650877,85708.93793494858
pes_neut,89,4374.288788409647,,,1207.6221217429807,,,,monthly,4.0,1.0,4.0,1695.884477942504,2678.4043104671437,666.6666666666666,2500.0,100.0,0.0,3549.980076391399,2678.404310467143,113599.36244452477
pes_neut,89,5161.1365754086,,,4494.469908741933,,,,monthly,5.0,1.0,5.0,1611.1564990172014,3549.980076391398,666.6666666666666,0.0,99.0,1.0,3674.6155435991777,3549.980076391399,117587.69739517369
pes_neut,89,5188.759014715544,,,2022.0923480488773,,,,monthly,6.0,1.0,6.0,1514.1434711163672,3674.6155435991773,666.6666666666666,2500.0,99.0,1.0,3685.3247389024095,3674.6155435991777,117930.3916448771
pes_neut,89,5404.380834925329,,,4737.714168258662,,,,monthly,7.0,1.0,7.0,1719.056096022919,3685.324738902409,666.6666666666666,0.0,98.0,2.0,3524.5861693958095,3685.3247389024095,112786.7574206659
pes_neut,89,5091.178612045455,,,4424.511945378788,,,,monthly,8.0,1.0,8.0,1566.592442649646,3524.586169395809,666.6666666666666,0.0,98.0,2.0,3402.5718310839675,3524.5861693958095,108882.29859468696
pes_neut,89,4975.225643899315,,,4308.558977232648,,,,monthly,9.0,1.0,9.0,1572.653812815347,3402.571831083968,666.6666666666666,0.0,98.0,2.0,3361.1382363974626,3402.5718310839675,107556.4235647188
pes_neut,89,4787.985683286472,,,-4586.420194982554,,,,monthly,10.0,1.0,10.0,1634.5939297031173,3153.391753583355,666.6666666666666,8707.739211602358,98.0,2.0,3371.295231328556,3153.3917535833543,107881.44740251379
pes_neut,89,4977.564730600694,,,1810.898063934027,,,,monthly,11.0,1.0,11.0,1606.2694992721383,3371.295231328556,666.6666666666666,2500.0,97.0,3.0,3518.578147379786,3371.295231328556,112594.50071615315
pes_neut,89,5234.423959631019,,,4567.757292964352,,,,monthly,12.0,1.0,12.0,1715.8458122512334,3518.5781473797856,666.6666666666666,0.0,96.0,4.0,3431.3665250626805,3518.578147379786,109803.72880200577
pes_neut,90,40947.82963809321,96000.0,18510.79046400646,-73562.96082591325,0.08,92.0,100.0,summary,,,,,,,,,,,,
pes_neut,90,1616.998852668296,,,-2310.458278004829,,,,monthly,1.0,1.0,1.0,1616.998852668296,0.0,666.6666666666666,3260.7904640064585,100.0,0.0,728.3405112602696,0.0,23306.89636032863
pes_neut,90,2288.0688964797264,,,1621.4022298130599,,,,monthly,2.0,1.0,2.0,1559.7283852194569,728.3405112602696,666.6666666666666,0.0,98.0,2.0,1573.7975195826373,728.3405112602696,50361.52062664439
pes_neut,90,3112.419266588082,,,2445.7525999214154,,,,monthly,3.0,1.0,3.0,1538.6217470054446,1573.797519582637,666.6666666666666,0.0,98.0,2.0,2165.9568863744507,1573.7975195826373,69310.62036398242
pes_neut,90,3789.6533893583164,,,-1877.01327730835,,,,monthly,4.0,1.0,4.0,1623.6965029838655,2165.956886374451,666.6666666666666,5000.0,98.0,2.0,2199.2368050028367,2165.9568863744507,70375.57776009077
pes_neut,90,3795.9860075256806,,,3129.319340859014,,,,monthly,5.0,1.0,5.0,1596.7492025228435,2199.236805002837,666.6666666666666,0.0,96.0,4.0,2278.3282937362846,2199.2368050028367,72906.50539956111
pes_neut,90,3869.678540636807,,,703.0118739701406,,,,monthly,6.0,1.0,6.0,1591.3502469005225,2278.3282937362846,666.6666666666666,2500.0,96.0,4.0,1698.6697075770378,2278.3282937362846,54357.43064246521
pes_neut,90,3455.359169869622,,,38.69250320295532,,,,monthly,7.0,1.0,7.0,1756.6894622925845,1698.6697075770376,666.6666666666666,2750.0,95.0,5.0,1698.362662114538,1698.6697075770378,54347.60518766521
pes_neut,90,3322.7980552648546,,,156.1313885981881,,,,monthly,8.0,1.0,8.0,1624.4353931503167,1698.362662114538,666.6666666666666,2500.0,94.0,6.0,2101.1564432047235,1698.362662114538,67237.00618255115
pes_neut,90,3668.015483552382,,,3001.3488168857157,,,,monthly,9.0,1.0,9.0,1566.8590403476587,2101.1564432047235,666.6666666666666,0.0,93.0,7.0,2389.7435663114206,2101.1564432047235,76471.79412196546
pes_neut,90,3941.7436503740773,,,775.0769837074108,,,,monthly,10.0,1.0,10.0,1552.000084062657,2389.7435663114206,666.6666666666666,2500.0,93.0,7.0,2425.1298160705433,2389.7435663114206,77604.15411425738
pes_neut,90,3948.081773457944,,,3281.4151067912776,,,,monthly,11.0,1.0,11.0,1522.9519573874015,2425.129816070543,666.6666666666666,0.0,92.0,8.0,2504.6482356977745,2425.1298160705433,80148.74354232878
pes_neut,90,4139.026552317415,,,3472.3598856507483,,,,monthly,12.0,1.0,12.0,1634.378316619641,2504.648235697774,666.6666666666666,0.0,92.0,8.0,2798.451802417795,2504.6482356977745,89550.45767736944
pes_neut,91,53439.60605262214,96000.0,15860.336666704032,-58420.73061408189,0.04,96.0,100.0,summary,,,,,,,,,,,,
pes_neut,91,1661.9002701152408,,,995.2336034485742,,,,monthly,1.0,1.0,1.0,1661.9002701152408,0.0,666.6666666666666,0.0,100.0,0.0,1575.795005598972,0.0,50425.440179167104
pes_neut,91,3115.7234072973206,,,199.05674063065408,,,,monthly,2.0,1.0,2.0,1539.928401698349,1575.7950055989718,666.6666666666666,2250.0,100.0,0.0,2238.175349252572,1575.795005598972,71621.6111760823
pes_neut,91,3723.224299976573,,,3056.5576333099066,,,,monthly,3.0,1.0,3.0,1485.0489507240015,2238.175349252572,666.6666666666666,0.0,99.0,1.0,2710.764197363332,2238.175349252572,86744.45431562663
pes_neut,91,4340.475323528345,,,107.25962307286045,,,,monthly,4.0,1.0,4.0,1647.3658475371417,2693.1094759912035,666.6666666666666,3566.549033788818,99.0,1.0,3096.754644171886,2693.1094759912035,99096.14861350035
pes_neut,91,4712.338950053424,,,4045.6722833867575,,,,monthly,5.0,1.0,5.0,1615.5843058815383,3096.754644171886,666.6666666666666,0.0,98.0,2.0,2514.628086857666,3096.754644171886,80468.09877944531
pes_neut,91,4134.6752489588935,,,3468.008582292227,,,,monthly,6.0,1.0,6.0,1620.0471621012277,2514.6280868576655,666.6666666666666,0.0,98.0,2.0,3062.205205784839,2514.628086857666,97990.56658511485
pes_neut,91,4978.711553247233,,,4312.044886580566,,,,monthly,7.0,1.0,7.0,1916.506347462393,3062.205205784839,666.6666666666666,0.0,98.0,2.0,4208.8156173045745,3062.205205784839,134682.09975374638
pes_neut,91,5728.4319404647395,,,2561.7652737980725,,,,monthly,8.0,1.0,8.0,1519.6163231601647,4208.8156173045745,666.6666666666666,2500.0,98.0,2.0,4073.1875823480273,4208.8156173045745,130342.00263513687
pes_neut,91,5350.875061502376,,,-2859.5792380795046,,,,monthly,9.0,1.0,9.0,1494.5925195360423,3856.2825419663345,666.6666666666666,7543.787632915214,97.0,3.0,4051.41255075585,3856.282541966334,129645.2016241872
pes_neut,91,5526.073413644275,,,4859.406746977608,,,,monthly,10.0,1.0,10.0,1474.660862888425,4051.4125507558497,666.6666666666666,0.0,96.0,4.0,3817.0053405652916,4051.41255075585,122144.17089808933
pes_neut,91,5315.963417625342,,,4649.296750958675,,,,monthly,11.0,1.0,11.0,1498.9580770600503,3817.0053405652916,666.6666666666666,0.0,96.0,4.0,3134.6978538802878,3817.0053405652916,100310.33132416921
pes_neut,91,4851.213166208371,,,4184.546499541704,,,,monthly,12.0,1.0,12.0,1716.5153123280827,3134.697853880288,666.6666666666666,0.0,96.0,4.0,3627.795340918368,3134.6978538802878,116089.45090938777
pes_neut,92,52209.83413429726,96000.0,7250.0,-51040.16586570274,0.03,97.0,100.0,summary,,,,,,,,,,,,
pes_neut,92,1751.62214874999,,,-1165.0445179166768,,,,monthly,1.0,1.0,1.0,1751.62214874999,0.0,666.6666666666666,2250.0,100.0,0.0,1588.6743635086414,0.0,50837.57963227652
pes_neut,92,3083.469290797231,,,2416.8026241305647,,,,monthly,2.0,1.0,2.0,1494.7949272885899,1588.6743635086414,666.6666666666666,0.0,99.0,1.0,2051.452990914894,1588.6743635086414,65646.49570927661
pes_neut,92,3577.0781226644376,,,2910.411455997771,,,,monthly,3.0,1.0,3.0,1525.6251317495442,2051.4529909148937,666.6666666666666,0.0,99.0,1.0,2614.6962345924267,2051.452990914894,83670.27950695765
pes_neut,92,4261.917162034735,,,3595.2504953680686,,,,monthly,4.0,1.0,4.0,1647.220927442309,2614.6962345924267,666.6666666666666,0.0,99.0,1.0,3236.191366906028,2614.6962345924267,103558.1237409929
pes_neut,92,4817.148443715256,,,4150.481777048589,,,,monthly,5.0,1.0,5.0,1580.9570768092276,3236.191366906028,666.6666666666666,0.0,99.0,1.0,3307.824610254815,3236.191366906028,105850.38752815408
pes_neut,92,4876.729636253341,,,4210.062969586674,,,,monthly,6.0,1.0,6.0,1568.9050259985258,3307.8246102548146,666.6666666666666,0.0,99.0,1.0,3389.0517843433727,3307.824610254815,108449.65709898793
pes_neut,92,5139.520968548814,,,4472.854301882147,,,,monthly,7.0,1.0,7.0,1750.4691842054424,3389.0517843433718,666.6666666666666,0.0,99.0,1.0,2811.084116230017,3389.0517843433727,89954.69171936055
pes_neut,92,4470.652229900456,,,3803.98556323379,,,,monthly,8.0,1.0,8.0,1659.56811367044,2811.0841162300167,666.6666666666666,0.0,99.0,1.0,3089.8643175744864,2811.084116230017,98875.65816238357
pes_neut,92,4722.556742931694,,,4055.890076265028,,,,monthly,9.0,1.0,9.0,1632.6924253572085,3089.864317574486,666.6666666666666,0.0,99.0,1.0,3340.8189160238826,3089.8643175744864,106906.20531276424
pes_neut,92,4963.829560428427,,,4297.16289376176,,,,monthly,10.0,1.0,10.0,1623.010644404545,3340.818916023882,666.6666666666666,0.0,99.0,1.0,3463.9412138351045,3340.8189160238826,110846.11884272334
pes_neut,92,5056.263706152566,,,-610.4029605141013,,,,monthly,11.0,1.0,11.0,1592.3224923174607,3463.9412138351045,666.6666666666666,5000.0,99.0,1.0,3788.328362952261,3463.9412138351045,121226.50761447236
pes_neut,92,5489.046122120307,,,4822.37945545364,,,,monthly,12.0,1.0,12.0,1700.7177591680459,3788.328362952261,666.6666666666666,0.0,97.0,3.0,3239.62476962641,3788.328362952261,103667.99262804512
pes_neut,93,52593.80271745572,96000.0,21096.990893304996,-64503.188175849275,0.06,94.0,100.0,summary,,,,,,,,,,,,
pes_neut,93,1691.4493633670556,,,-1225.217303299611,,,,monthly,1.0,1.0,1.0,1691.4493633670556,0.0,666.6666666666666,2250.0,100.0,0.0,1771.964241302979,0.0,56702.85572169533
pes_neut,93,3299.9760512139146,,,383.3093845472481,,,,monthly,2.0,1.0,2.0,1528.011809910936,1771.9642413029787,666.6666666666666,2250.0,99.0,1.0,2170.656100423227,1771.964241302979,69460.99521354327
pes_neut,93,3728.042095692739,,,3061.3754290260727,,,,monthly,3.0,1.0,3.0,1557.3859952695125,2170.6561004232267,666.6666666666666,0.0,98.0,2.0,2685.312504204772,2170.656100423227,85930.0001345527
pes_neut,93,4350.470328652671,,,3683.8036619860045,,,,monthly,4.0,1.0,4.0,1665.1578244478992,2685.312504204772,666.6666666666666,0.0,98.0,2.0,3524.3455656587757,2685.312504204772,112779.05810108082
pes_neut,93,5149.675316945204,,,1983.008650278537,,,,monthly,5.0,1.0,5.0,1625.3297512864285,3524.3455656587757,666.6666666666666,2500.0,98.0,2.0,3297.8599843377046,3524.3455656587757,105531.51949880655
pes_neut,93,4847.3037962683375,,,4180.6371296016705,,,,monthly,6.0,1.0,6.0,1549.4438119306333,3297.8599843377046,666.6666666666666,0.0,97.0,3.0,2940.6107922472647,3297.8599843377046,94099.54535191247
pes_neut,93,4648.086701306898,,,-3902.4380391913096,,,,monthly,7.0,1.0,7.0,1811.489668183147,2836.5970331237518,666.6666666666666,7883.858073831541,97.0,3.0,3701.156930559394,2836.5970331237513,118437.0217779006
pes_neut,93,5194.511865437013,,,4527.845198770346,,,,monthly,8.0,1.0,8.0,1493.3549348776182,3701.1569305593944,666.6666666666666,0.0,96.0,4.0,3703.543353242527,3701.156930559394,118513.38730376086
pes_neut,93,5244.285725388953,,,2077.6190587222864,,,,monthly,9.0,1.0,9.0,1540.742372146427,3703.5433532425263,666.6666666666666,2500.0,96.0,4.0,3335.5170790045186,3703.543353242527,106736.5465281446
pes_neut,93,4891.100523304587,,,4224.43385663792,,,,monthly,10.0,1.0,10.0,1555.5834443000688,3335.517079004518,666.6666666666666,0.0,95.0,5.0,3515.7169025462576,3335.5170790045186,112502.94088148024
pes_neut,93,5054.440294352483,,,4387.773627685816,,,,monthly,11.0,1.0,11.0,1538.723391806225,3515.716902546258,666.6666666666666,0.0,95.0,5.0,2882.4427850721945,3515.7169025462576,92238.16912231022
pes_neut,93,4494.460655525858,,,114.66116938574078,,,,monthly,12.0,1.0,12.0,1701.253252311781,2793.2074032140767,666.6666666666666,3713.1328194734506,95.0,5.0,2574.885389908669,2793.2074032140763,82396.3324770774
pes_neut,94,44516.89578954113,96000.0,17250.0,-68733.10421045887,0.07,93.0,100.0,summary,,,,,,,,,,,,
pes_neut,94,1527.3082445097457,,,-1389.3584221569208,,,,monthly,1.0,1.0,1.0,1527.3082445097457,0.0,666.6666666666666,2250.0,100.0,0.0,642.1437399651015,0.0,20548.59967888325
pes_neut,94,2198.1259820538676,,,1531.459315387201,,,,monthly,2.0,1.0,2.0,1555.9822420887663,642.1437399651014,666.6666666666666,0.0,99.0,1.0,1215.3472327873753,642.1437399651015,38891.11144919601
pes_neut,94,2830.7320102733825,,,-2335.934656393284,,,,monthly,3.0,1.0,3.0,1615.3847774860071,1215.3472327873753,666.6666666666666,4500.0,99.0,1.0,1909.817275230429,1215.3472327873753,61114.15280737373
